,cap_hit,player_name,team_name,year
2750,"$900,000  ",Anthony Stewart,los-angeles-kings,2012
2751,"$825,000  ",Colin Fraser,los-angeles-kings,2012
2752,"$816,666  ",Slava Voynov,los-angeles-kings,2012
2753,"$750,000  ",Dwight King,los-angeles-kings,2012
2754,"$737,500  ",Alec Martinez,los-angeles-kings,2012
2755,"$725,000  ",Trevor Lewis,los-angeles-kings,2012
2756,"$716,666  ",Tyler Toffoli,los-angeles-kings,2012
2757,"$710,000  ",Kyle Clifford,los-angeles-kings,2012
2758,"$700,000  ",Keaton Ellerby,los-angeles-kings,2012
2759,"$600,000  ",Andrew Bodnarchuk,los-angeles-kings,2012
2760,"$577,500  ",Jacob Muzzin,los-angeles-kings,2012
2761,"$575,000  ",Brandon Kozun,los-angeles-kings,2012
2762,"$531,667  ",Jordan Nolan,los-angeles-kings,2012
2763,"$7,000,000  ",Drew Doughty,los-angeles-kings,2013
2764,"$6,800,000  ",Anze Kopitar,los-angeles-kings,2013
2765,"$5,800,000  ",Jonathan Quick,los-angeles-kings,2013
2766,"$5,750,000  ",Mike Richards,los-angeles-kings,2013
2767,"$5,272,727  ",Jeff Carter,los-angeles-kings,2013
2768,"$4,166,666  ",Slava Voynov,los-angeles-kings,2013
2769,"$3,650,000  ",Justin Williams,los-angeles-kings,2013
2770,"$3,500,000  ",Willie Mitchell,los-angeles-kings,2013
2771,"$3,250,000  ",Jarret Stoll,los-angeles-kings,2013
2772,"$3,175,000  ",Dustin Brown,los-angeles-kings,2013
2773,"$3,000,000  ",Robyn Regehr,los-angeles-kings,2013
2774,"$2,950,000  ",Matt Greene,los-angeles-kings,2013
2775,"$1,325,000  ",Trevor Lewis,los-angeles-kings,2013
2776,"$1,100,000  ",Alec Martinez,los-angeles-kings,2013
2777,"$1,075,000  ",Kyle Clifford,los-angeles-kings,2013
2778,"$1,000,000  ",Jacob Muzzin,los-angeles-kings,2013
2779,"$769,231  ",Marian Gaborik,los-angeles-kings,2013
2780,"$750,000  ",Dwight King,los-angeles-kings,2013
2781,"$700,000  ",Jordan Nolan,los-angeles-kings,2013
2782,"$525,556  ",Tyler Toffoli,los-angeles-kings,2013
2783,"$352,564  ",Martin Jones,los-angeles-kings,2013
2784,"$335,842  ",Tanner Pearson,los-angeles-kings,2013
2785,"$7,000,000  ",Drew Doughty,los-angeles-kings,2014
2786,"$6,800,000  ",Anze Kopitar,los-angeles-kings,2014
2787,"$5,875,000  ",Dustin Brown,los-angeles-kings,2014
2788,"$5,800,000  ",Jonathan Quick,los-angeles-kings,2014
2789,"$5,481,452  ",Mike Richards,los-angeles-kings,2014
2790,"$5,272,727  ",Jeff Carter,los-angeles-kings,2014
2791,"$4,875,000  ",Marian Gaborik,los-angeles-kings,2014
2792,"$4,166,666  ",Slava Voynov,los-angeles-kings,2014
2793,"$3,650,000  ",Justin Williams,los-angeles-kings,2014
2794,"$3,250,000  ",Jarret Stoll,los-angeles-kings,2014
2795,"$3,000,000  ",Robyn Regehr,los-angeles-kings,2014
2796,"$2,500,000  ",Matt Greene,los-angeles-kings,2014
2797,"$1,950,000  ",Dwight King,los-angeles-kings,2014
2798,"$1,525,000  ",Trevor Lewis,los-angeles-kings,2014
2799,"$1,100,000  ",Alec Martinez,los-angeles-kings,2014
2800,"$1,075,000  ",Kyle Clifford,los-angeles-kings,2014
2801,"$1,000,000  ",Jacob Muzzin,los-angeles-kings,2014
2802,"$806,667  ",Tyler Toffoli,los-angeles-kings,2014
2803,"$735,833  ",Tanner Pearson,los-angeles-kings,2014
2804,"$700,000  ",Jordan Nolan,los-angeles-kings,2014
2805,"$680,107  ",Andrej Sekera,los-angeles-kings,2014
2806,"$650,000  ",Brayden McNabb,los-angeles-kings,2014
2807,"$550,000  ",Andy Andreoff,los-angeles-kings,2014
2808,"$550,000  ",Martin Jones,los-angeles-kings,2014
2809,"$449,462  ",Jamie McBain,los-angeles-kings,2014
2810,"$7,000,000  ",Drew Doughty,los-angeles-kings,2015
2811,"$6,800,000  ",Anze Kopitar,los-angeles-kings,2015
2812,"$6,000,000  ",Milan Lucic,los-angeles-kings,2015
2813,"$5,875,000  ",Dustin Brown,los-angeles-kings,2015
2814,"$5,800,000  ",Jonathan Quick,los-angeles-kings,2015
2815,"$5,272,727  ",Jeff Carter,los-angeles-kings,2015
2816,"$4,875,000  ",Marian Gaborik,los-angeles-kings,2015
2817,"$4,400,000  ",Kris Versteeg,los-angeles-kings,2015
2818,"$4,166,666  ",Slava Voynov,los-angeles-kings,2015
2819,"$4,000,000  ",Alec Martinez,los-angeles-kings,2015
2820,"$4,000,000  ",Jacob Muzzin,los-angeles-kings,2015
2821,"$3,600,000  ",Luke Schenn,los-angeles-kings,2015
2822,"$3,375,000  ",Rob Scuderi,los-angeles-kings,2015
2823,"$3,250,000  ",Tyler Toffoli,los-angeles-kings,2015
2824,"$2,500,000  ",Matt Greene,los-angeles-kings,2015
2825,"$2,250,000  ",Vincent Lecavalier,los-angeles-kings,2015
2826,"$1,950,000  ",Dwight King,los-angeles-kings,2015
2827,"$1,600,000  ",Kyle Clifford,los-angeles-kings,2015
2828,"$1,525,000  ",Trevor Lewis,los-angeles-kings,2015
2829,"$1,400,000  ",Tanner Pearson,los-angeles-kings,2015
2830,"$1,250,000  ",Jhonas Enroth,los-angeles-kings,2015
2831,"$950,000  ",Jordan Nolan,los-angeles-kings,2015
2832,"$863,333  ",Derek Forbort,los-angeles-kings,2015
2833,"$850,000  ",Jeff Schultz,los-angeles-kings,2015
2834,"$786,666  ",Michael Mersch,los-angeles-kings,2015
2835,"$691,667  ",Nick Ebert,los-angeles-kings,2015
2836,"$667,500  ",Kevin Gravel,los-angeles-kings,2015
2837,"$650,000  ",Brayden McNabb,los-angeles-kings,2015
2838,"$600,000  ",Nic Dowd,los-angeles-kings,2015
2839,"$600,000  ",Jamie McBain,los-angeles-kings,2015
2840,"$600,000  ",Nick Shore,los-angeles-kings,2015
2841,"$587,500  ",Andy Andreoff,los-angeles-kings,2015
2842,"$575,000  ",Peter Budaj,los-angeles-kings,2015
2843,"$10,000,000  ",Anze Kopitar,los-angeles-kings,2016
2844,"$7,000,000  ",Drew Doughty,los-angeles-kings,2016
2845,"$5,950,000  ",Ben Bishop,los-angeles-kings,2016
2846,"$5,875,000  ",Dustin Brown,los-angeles-kings,2016
2847,"$5,800,000  ",Jonathan Quick,los-angeles-kings,2016
2848,"$5,272,727  ",Jeff Carter,los-angeles-kings,2016
2849,"$4,875,000  ",Marian Gaborik,los-angeles-kings,2016
2850,"$4,166,666  ",Slava Voynov,los-angeles-kings,2016
2851,"$4,000,000  ",Jacob Muzzin,los-angeles-kings,2016
2852,"$4,000,000  ",Alec Martinez,los-angeles-kings,2016
2853,"$3,250,000  ",Tyler Toffoli,los-angeles-kings,2016
2854,"$2,666,666  ",Jarome Iginla,los-angeles-kings,2016
2855,"$2,500,000  ",Matt Greene,los-angeles-kings,2016
2856,"$2,000,000  ",Trevor Lewis,los-angeles-kings,2016
2857,"$1,700,000  ",Brayden McNabb,los-angeles-kings,2016
2858,"$1,600,000  ",Teddy Purcell,los-angeles-kings,2016
2859,"$1,600,000  ",Kyle Clifford,los-angeles-kings,2016
2860,"$1,400,000  ",Tanner Pearson,los-angeles-kings,2016
2861,"$950,000  ",Jordan Nolan,los-angeles-kings,2016
2862,"$925,000  ",Paul Ladue,los-angeles-kings,2016
2863,"$900,000  ",Jeff Zatkoff,los-angeles-kings,2016
2864,"$894,167  ",Adrian Kempe,los-angeles-kings,2016
2865,"$808,750  ",Jonny Brodzinski,los-angeles-kings,2016
2866,"$667,500  ",Kevin Gravel,los-angeles-kings,2016
2867,"$650,000  ",Derek Forbort,los-angeles-kings,2016
2868,"$640,000  ",Nic Dowd,los-angeles-kings,2016
2869,"$612,500  ",Jack Campbell,los-angeles-kings,2016
2870,"$600,000  ",Nick Shore,los-angeles-kings,2016
2871,"$587,500  ",Andy Andreoff,los-angeles-kings,2016
2872,"$575,000  ",Devin Setoguchi,los-angeles-kings,2016
2873,"$10,000,000  ",Anze Kopitar,los-angeles-kings,2017
2874,"$7,000,000  ",Drew Doughty,los-angeles-kings,2017
2875,"$7,000,000  ",Dion Phaneuf,los-angeles-kings,2017
2876,"$5,875,000  ",Dustin Brown,los-angeles-kings,2017
2877,"$5,800,000  ",Jonathan Quick,los-angeles-kings,2017
2878,"$5,272,727  ",Jeff Carter,los-angeles-kings,2017
2879,"$4,600,000  ",Tyler Toffoli,los-angeles-kings,2017
2880,"$4,000,000  ",Jacob Muzzin,los-angeles-kings,2017
2881,"$4,000,000  ",Alec Martinez,los-angeles-kings,2017
2882,"$3,750,000  ",Tanner Pearson,los-angeles-kings,2017
2883,"$2,225,000  ",Tobias Rieder,los-angeles-kings,2017
2884,"$2,000,000  ",Trevor Lewis,los-angeles-kings,2017
2885,"$1,650,000  ",Nate Thompson,los-angeles-kings,2017
2886,"$1,600,000  ",Kyle Clifford,los-angeles-kings,2017
2887,"$1,200,000  ",Torrey Mitchell,los-angeles-kings,2017
2888,"$925,000  ",Oscar Fantenberg,los-angeles-kings,2017
2889,"$925,000  ",Alex Iafallo,los-angeles-kings,2017
2890,"$894,167  ",Adrian Kempe,los-angeles-kings,2017
2891,"$874,125  ",Paul Ladue,los-angeles-kings,2017
2892,"$850,000  ",Christian Folin,los-angeles-kings,2017
2893,"$717,500  ",Michael Amadio,los-angeles-kings,2017
2894,"$677,500  ",Andy Andreoff,los-angeles-kings,2017
2895,"$650,000  ",Justin Auger,los-angeles-kings,2017
2896,"$650,000  ",Jonny Brodzinski,los-angeles-kings,2017
2897,"$650,000  ",Andrew Crescenzi,los-angeles-kings,2017
2898,"$650,000  ",Derek Forbort,los-angeles-kings,2017
2899,"$650,000  ",Kevin Gravel,los-angeles-kings,2017
2900,"$650,000  ",Kurtis Macdermid,los-angeles-kings,2017
2901,"$650,000  ",Michael Mersch,los-angeles-kings,2017
2902,"$650,000  ",Scott Wedgewood,los-angeles-kings,2017
2903,"$612,500  ",Jack Campbell,los-angeles-kings,2017
2904,"$7,500,000  ",Dany Heatley,minnesota-wild,2011
2905,"$6,750,000  ",Mikko Koivu,minnesota-wild,2011
2906,"$6,000,000  ",Niklas Backstrom,minnesota-wild,2011
2907,"$4,080,000  ",Pierre-Marc Bouchard,minnesota-wild,2011
2908,"$4,000,000  ",Marek Zidlicky,minnesota-wild,2011
2909,"$3,500,000  ",Matt Cullen,minnesota-wild,2011
2910,"$3,000,000  ",Devin Setoguchi,minnesota-wild,2011
2911,"$1,933,333  ",Greg Zanon,minnesota-wild,2011
2912,"$1,800,000  ",Kurtis Foster,minnesota-wild,2011
2913,"$1,400,000  ",Cal Clutterbuck,minnesota-wild,2011
2914,"$1,150,000  ",Kyle Brodziak,minnesota-wild,2011
2915,"$1,066,667  ",Darroll Powe,minnesota-wild,2011
2916,"$900,000  ",Matthew Hackett,minnesota-wild,2011
2917,"$850,000  ",David McIntyre,minnesota-wild,2011
2918,"$801,667  ",Nick Palmieri,minnesota-wild,2011
2919,"$793,333  ",Johan Larsson,minnesota-wild,2011
2920,"$750,000  ",Josh Harding,minnesota-wild,2011
2921,"$735,000  ",Jarod Palmer,minnesota-wild,2011
2922,"$715,000  ",Nate Prosser,minnesota-wild,2011
2923,"$643,333  ",Marco Scandella,minnesota-wild,2011
2924,"$625,000  ",Colton Gillies,minnesota-wild,2011
2925,"$555,000  ",Carson McMillan,minnesota-wild,2011
2926,"$550,000  ",Clayton Stoner,minnesota-wild,2011
2927,"$537,500  ",Chad Rau,minnesota-wild,2011
2928,"$537,500  ",Warren Peters,minnesota-wild,2011
2929,"$526,667  ",Jared Spurgeon,minnesota-wild,2011
2930,"$512,500  ",Matt Kassian,minnesota-wild,2011
2931,"$7,538,462  ",Ryan Suter,minnesota-wild,2012
2932,"$7,538,462  ",Zach Parise,minnesota-wild,2012
2933,"$7,500,000  ",Dany Heatley,minnesota-wild,2012
2934,"$6,750,000  ",Mikko Koivu,minnesota-wild,2012
2935,"$6,000,000  ",Niklas Backstrom,minnesota-wild,2012
2936,"$5,300,000  ",Jason Pominville,minnesota-wild,2012
2937,"$4,080,000  ",Pierre-Marc Bouchard,minnesota-wild,2012
2938,"$4,000,000  ",Tom Gilbert,minnesota-wild,2012
2939,"$3,500,000  ",Matt Cullen,minnesota-wild,2012
2940,"$3,000,000  ",Devin Setoguchi,minnesota-wild,2012
2941,"$2,833,333  ",Kyle Brodziak,minnesota-wild,2012
2942,"$1,900,000  ",Torrey Mitchell,minnesota-wild,2012
2943,"$1,900,000  ",Josh Harding,minnesota-wild,2012
2944,"$1,500,000  ",Mike Rupp,minnesota-wild,2012
2945,"$1,400,000  ",Cal Clutterbuck,minnesota-wild,2012
2946,"$1,050,000  ",Clayton Stoner,minnesota-wild,2012
2947,"$925,000  ",Zenon Konopka,minnesota-wild,2012
2948,"$900,000  ",Johan Gustafsson,minnesota-wild,2012
2949,"$900,000  ",Charlie Coyle,minnesota-wild,2012
2950,"$900,000  ",Brett Clark,minnesota-wild,2012
2951,"$894,167  ",Jonas Brodin,minnesota-wild,2012
2952,"$825,000  ",Justin Falk,minnesota-wild,2012
2953,"$825,000  ",Nate Prosser,minnesota-wild,2012
2954,"$771,667  ",Jason Zucker,minnesota-wild,2012
2955,"$700,000  ",Jake Dowell,minnesota-wild,2012
2956,"$643,333  ",Marco Scandella,minnesota-wild,2012
2957,"$600,000  ",Stephane Veilleux,minnesota-wild,2012
2958,"$577,500  ",Carson McMillan,minnesota-wild,2012
2959,"$550,000  ",Joel Broda,minnesota-wild,2012
2960,"$526,667  ",Jared Spurgeon,minnesota-wild,2012
2961,"$7,538,462  ",Zach Parise,minnesota-wild,2013
2962,"$7,538,462  ",Ryan Suter,minnesota-wild,2013
2963,"$7,500,000  ",Dany Heatley,minnesota-wild,2013
2964,"$6,750,000  ",Mikko Koivu,minnesota-wild,2013
2965,"$4,505,000  ",Jason Pominville,minnesota-wild,2013
2966,"$3,416,667  ",Niklas Backstrom,minnesota-wild,2013
2967,"$2,833,333  ",Kyle Brodziak,minnesota-wild,2013
2968,"$2,666,667  ",Jared Spurgeon,minnesota-wild,2013
2969,"$2,500,000  ",Matt Cooke,minnesota-wild,2013
2970,"$1,900,000  ",Josh Harding,minnesota-wild,2013
2971,"$1,500,000  ",Mike Rupp,minnesota-wild,2013
2972,"$1,500,000  ",Keith Ballard,minnesota-wild,2013
2973,"$1,050,000  ",Clayton Stoner,minnesota-wild,2013
2974,"$1,025,000  ",Marco Scandella,minnesota-wild,2013
2975,"$900,000  ",Mikael Granlund,minnesota-wild,2013
2976,"$900,000  ",Charlie Coyle,minnesota-wild,2013
2977,"$894,167  ",Jonas Brodin,minnesota-wild,2013
2978,"$870,000  ",Nino Niederreiter,minnesota-wild,2013
2979,"$825,000  ",Nate Prosser,minnesota-wild,2013
2980,"$642,735  ",Matt Moulson,minnesota-wild,2013
2981,"$600,000  ",Justin Fontaine,minnesota-wild,2013
2982,"$476,490  ",Ilya Bryzgalov,minnesota-wild,2013
2983,"$470,915  ",Jason Zucker,minnesota-wild,2013
2984,"$470,769  ",Erik Haula,minnesota-wild,2013
2985,"$466,000  ",Darcy Kuemper,minnesota-wild,2013
2986,"$277,179  ",Stephane Veilleux,minnesota-wild,2013
2987,"$246,154  ",Cody McCormick,minnesota-wild,2013
2988,"$136,667  ",Jonathon Blum,minnesota-wild,2013
2989,"$50,256  ",Jake Dowell,minnesota-wild,2013
2990,"$42,308  ",John Curry,minnesota-wild,2013
2991,"$7,538,462  ",Zach Parise,minnesota-wild,2014
2992,"$7,538,462  ",Ryan Suter,minnesota-wild,2014
2993,"$6,750,000  ",Mikko Koivu,minnesota-wild,2014
2994,"$6,500,000  ",Thomas Vanek,minnesota-wild,2014
2995,"$5,600,000  ",Jason Pominville,minnesota-wild,2014
2996,"$3,416,667  ",Niklas Backstrom,minnesota-wild,2014
2997,"$2,833,333  ",Kyle Brodziak,minnesota-wild,2014
2998,"$2,666,667  ",Jared Spurgeon,minnesota-wild,2014
2999,"$2,666,667  ",Nino Niederreiter,minnesota-wild,2014
3000,"$2,500,000  ",Matt Cooke,minnesota-wild,2014
3001,"$1,900,000  ",Josh Harding,minnesota-wild,2014
3002,"$1,500,000  ",Keith Ballard,minnesota-wild,2014
3003,"$1,325,000  ",Mikael Granlund,minnesota-wild,2014
3004,"$1,319,167  ",Jonas Brodin,minnesota-wild,2014
3005,"$1,250,000  ",Darcy Kuemper,minnesota-wild,2014
3006,"$1,025,000  ",Marco Scandella,minnesota-wild,2014
3007,"$1,000,000  ",Justin Fontaine,minnesota-wild,2014
3008,"$900,250  ",Jason Zucker,minnesota-wild,2014
3009,"$900,000  ",Erik Haula,minnesota-wild,2014
3010,"$900,000  ",Charlie Coyle,minnesota-wild,2014
3011,"$847,070  ",Mathew Dumba,minnesota-wild,2014
3012,"$780,779  ",Christian Folin,minnesota-wild,2014
3013,"$725,000  ",Ryan Carter,minnesota-wild,2014
3014,"$700,000  ",Nate Prosser,minnesota-wild,2014
3015,"$694,892  ",Sean Bergenheim,minnesota-wild,2014
3016,"$457,392  ",Chris Stewart,minnesota-wild,2014
3017,"$385,752  ",Jordan Leopold,minnesota-wild,2014
3018,"$378,494  ",Devan Dubnyk,minnesota-wild,2014
3019,"$264,516  ",Jordan Schroeder,minnesota-wild,2014
3020,"$254,839  ",Stu Bickel,minnesota-wild,2014
3021,"$97,917  ",Stephane Veilleux,minnesota-wild,2014
3022,"$45,161  ",Brett Sutter,minnesota-wild,2014
3023,"$40,188  ",John Curry,minnesota-wild,2014
3024,"$28,132  ",Tyler Graovac,minnesota-wild,2014
3025,"$7,538,462  ",Zach Parise,minnesota-wild,2015
3026,"$7,538,462  ",Ryan Suter,minnesota-wild,2015
3027,"$6,750,000  ",Mikko Koivu,minnesota-wild,2015
3028,"$6,500,000  ",Thomas Vanek,minnesota-wild,2015
3029,"$5,600,000  ",Jason Pominville,minnesota-wild,2015
3030,"$4,333,333  ",Devan Dubnyk,minnesota-wild,2015
3031,"$4,166,666  ",Jonas Brodin,minnesota-wild,2015
3032,"$4,000,000  ",David Jones,minnesota-wild,2015
3033,"$4,000,000  ",Marco Scandella,minnesota-wild,2015
3034,"$3,200,000  ",Charlie Coyle,minnesota-wild,2015
3035,"$3,000,000  ",Mikael Granlund,minnesota-wild,2015
3036,"$2,666,667  ",Jared Spurgeon,minnesota-wild,2015
3037,"$2,666,667  ",Nino Niederreiter,minnesota-wild,2015
3038,"$1,250,000  ",Darcy Kuemper,minnesota-wild,2015
3039,"$1,000,000  ",Justin Fontaine,minnesota-wild,2015
3040,"$1,000,000  ",Erik Haula,minnesota-wild,2015
3041,"$925,000  ",Mike Reilly,minnesota-wild,2015
3042,"$900,250  ",Jason Zucker,minnesota-wild,2015
3043,"$894,167  ",Mathew Dumba,minnesota-wild,2015
3044,"$800,000  ",Jarret Stoll,minnesota-wild,2015
3045,"$795,000  ",Gustav Olofsson,minnesota-wild,2015
3046,"$747,500  ",Tyler Graovac,minnesota-wild,2015
3047,"$725,000  ",Christian Folin,minnesota-wild,2015
3048,"$687,500  ",Stephen Michalek,minnesota-wild,2015
3049,"$666,667  ",Kurtis Gabriel,minnesota-wild,2015
3050,"$650,000  ",Tyson Strachan,minnesota-wild,2015
3051,"$625,000  ",Ryan Carter,minnesota-wild,2015
3052,"$625,000  ",Nate Prosser,minnesota-wild,2015
3053,"$600,000  ",Christoph Bertschy,minnesota-wild,2015
3054,"$600,000  ",Brett Bulmer,minnesota-wild,2015
3055,"$600,000  ",Zac Dalpe,minnesota-wild,2015
3056,"$600,000  ",Jordan Schroeder,minnesota-wild,2015
3057,"$575,000  ",Chris Porter,minnesota-wild,2015
3058,"$7,538,462  ",Zach Parise,minnesota-wild,2016
3059,"$7,538,462  ",Ryan Suter,minnesota-wild,2016
3060,"$6,750,000  ",Mikko Koivu,minnesota-wild,2016
3061,"$5,600,000  ",Jason Pominville,minnesota-wild,2016
3062,"$5,187,500  ",Jared Spurgeon,minnesota-wild,2016
3063,"$4,333,333  ",Devan Dubnyk,minnesota-wild,2016
3064,"$4,166,666  ",Jonas Brodin,minnesota-wild,2016
3065,"$4,000,000  ",Marco Scandella,minnesota-wild,2016
3066,"$3,500,000  ",Eric Staal,minnesota-wild,2016
3067,"$3,200,000  ",Charlie Coyle,minnesota-wild,2016
3068,"$3,100,000  ",Martin Hanzal,minnesota-wild,2016
3069,"$3,000,000  ",Mikael Granlund,minnesota-wild,2016
3070,"$2,666,667  ",Nino Niederreiter,minnesota-wild,2016
3071,"$2,550,000  ",Mathew Dumba,minnesota-wild,2016
3072,"$2,000,000  ",Jason Zucker,minnesota-wild,2016
3073,"$1,550,000  ",Darcy Kuemper,minnesota-wild,2016
3074,"$1,150,000  ",Chris Stewart,minnesota-wild,2016
3075,"$1,000,000  ",Erik Haula,minnesota-wild,2016
3076,"$1,000,000  ",Ryan White,minnesota-wild,2016
3077,"$925,000  ",Mike Reilly,minnesota-wild,2016
3078,"$925,000  ",Alex Tuch,minnesota-wild,2016
3079,"$894,167  ",Joel Eriksson Ek,minnesota-wild,2016
3080,"$795,000  ",Gustav Olofsson,minnesota-wild,2016
3081,"$775,883  ",Christoph Bertschy,minnesota-wild,2016
3082,"$725,000  ",Christian Folin,minnesota-wild,2016
3083,"$687,500  ",Stephen Michalek,minnesota-wild,2016
3084,"$666,667  ",Kurtis Gabriel,minnesota-wild,2016
3085,"$650,000  ",Victor Bartley,minnesota-wild,2016
3086,"$650,000  ",Jordan Schroeder,minnesota-wild,2016
3087,"$650,000  ",Alex Stalock,minnesota-wild,2016
3088,"$625,000  ",Nate Prosser,minnesota-wild,2016
3089,"$625,000  ",Tyler Graovac,minnesota-wild,2016
3090,"$615,000  ",Zack Mitchell,minnesota-wild,2016
3091,"$600,000  ",Pat Cannone,minnesota-wild,2016
3092,"$7,538,462  ",Zach Parise,minnesota-wild,2017
3093,"$7,538,462  ",Ryan Suter,minnesota-wild,2017
3094,"$6,750,000  ",Mikko Koivu,minnesota-wild,2017
3095,"$5,750,000  ",Mikael Granlund,minnesota-wild,2017
3096,"$5,250,000  ",Nino Niederreiter,minnesota-wild,2017
3097,"$5,187,500  ",Jared Spurgeon,minnesota-wild,2017
3098,"$4,600,000  ",Tyler Ennis,minnesota-wild,2017
3099,"$4,333,333  ",Devan Dubnyk,minnesota-wild,2017
3100,"$4,166,666  ",Jonas Brodin,minnesota-wild,2017
3101,"$3,500,000  ",Eric Staal,minnesota-wild,2017
3102,"$3,200,000  ",Charlie Coyle,minnesota-wild,2017
3103,"$2,875,000  ",Marcus Foligno,minnesota-wild,2017
3104,"$2,550,000  ",Mathew Dumba,minnesota-wild,2017
3105,"$2,000,000  ",Jason Zucker,minnesota-wild,2017
3106,"$1,250,000  ",Kyle Quincey,minnesota-wild,2017
3107,"$1,000,000  ",Matt Cullen,minnesota-wild,2017
3108,"$925,000  ",Louis Belpedio,minnesota-wild,2017
3109,"$925,000  ",Luke Kunin,minnesota-wild,2017
3110,"$925,000  ",Carson Soucy,minnesota-wild,2017
3111,"$894,167  ",Joel Eriksson Ek,minnesota-wild,2017
3112,"$792,500  ",Justin Kloos,minnesota-wild,2017
3113,"$725,000  ",Gustav Olofsson,minnesota-wild,2017
3114,"$717,500  ",Nick Seeler,minnesota-wild,2017
3115,"$715,000  ",Kurtis Gabriel,minnesota-wild,2017
3116,"$715,000  ",Stephen Michalek,minnesota-wild,2017
3117,"$700,000  ",Landon Ferraro,minnesota-wild,2017
3118,"$700,000  ",Ryan Murphy,minnesota-wild,2017
3119,"$700,000  ",Cal O'Reilly,minnesota-wild,2017
3120,"$700,000  ",Kyle Rau,minnesota-wild,2017
3121,"$700,000  ",Niklas Svedberg,minnesota-wild,2017
3122,"$660,000  ",Zack Mitchell,minnesota-wild,2017
3123,"$660,000  ",Daniel Winnik,minnesota-wild,2017
3124,"$650,000  ",Viktor Loov,minnesota-wild,2017
3125,"$650,000  ",Nate Prosser,minnesota-wild,2017
3126,"$650,000  ",Alex Stalock,minnesota-wild,2017
3127,"$7,357,143  ",Scott Gomez,montreal-canadiens,2011
3128,"$5,750,000  ",Andrei Markov,montreal-canadiens,2011
3129,"$5,000,000  ",Brian Gionta,montreal-canadiens,2011
3130,"$5,000,000  ",Tomas Plekanec,montreal-canadiens,2011
3131,"$4,500,000  ",Erik Cole,montreal-canadiens,2011
3132,"$3,333,333  ",Rene Bourque,montreal-canadiens,2011
3133,"$2,750,000  ",Carey Price,montreal-canadiens,2011
3134,"$2,500,000  ",Josh Gorges,montreal-canadiens,2011
3135,"$1,750,000  ",Chris Campoli,montreal-canadiens,2011
3136,"$1,625,000  ",Max Pacioretty,montreal-canadiens,2011
3137,"$1,500,000  ",Travis Moen,montreal-canadiens,2011
3138,"$1,170,000  ",Louis Leblanc,montreal-canadiens,2011
3139,"$1,150,000  ",Peter Budaj,montreal-canadiens,2011
3140,"$1,112,500  ",Jarred Tinordi,montreal-canadiens,2011
3141,"$984,200  ",Alexei Emelin,montreal-canadiens,2011
3142,"$900,000  ",Brendon Nash,montreal-canadiens,2011
3143,"$883,333  ",Aaron Palushaj,montreal-canadiens,2011
3144,"$875,000  ",P.K. Subban,montreal-canadiens,2011
3145,"$850,000  ",Yannick Weber,montreal-canadiens,2011
3146,"$850,000  ",David Desharnais,montreal-canadiens,2011
3147,"$845,333  ",Lars Eller,montreal-canadiens,2011
3148,"$700,000  ",Mathieu Darche,montreal-canadiens,2011
3149,"$625,000  ",Ryan White,montreal-canadiens,2011
3150,"$615,000  ",Mike Blunden,montreal-canadiens,2011
3151,"$608,333  ",Peter Delmas,montreal-canadiens,2011
3152,"$605,000  ",Frederic St. Denis,montreal-canadiens,2011
3153,"$575,000  ",Brad Staubitz,montreal-canadiens,2011
3154,"$550,000  ",Petteri Nokelainen,montreal-canadiens,2011
3155,"$6,500,000  ",Carey Price,montreal-canadiens,2012
3156,"$5,750,000  ",Andrei Markov,montreal-canadiens,2012
3157,"$5,000,000  ",Brian Gionta,montreal-canadiens,2012
3158,"$5,000,000  ",Tomas Plekanec,montreal-canadiens,2012
3159,"$4,250,000  ",Tomas Kaberle,montreal-canadiens,2012
3160,"$3,900,000  ",Josh Gorges,montreal-canadiens,2012
3161,"$3,500,000  ",Michael Ryder,montreal-canadiens,2012
3162,"$3,333,333  ",Rene Bourque,montreal-canadiens,2012
3163,"$2,875,000  ",P.K. Subban,montreal-canadiens,2012
3164,"$2,500,000  ",Brandon Prust,montreal-canadiens,2012
3165,"$2,000,000  ",Alexei Emelin,montreal-canadiens,2012
3166,"$1,850,000  ",Travis Moen,montreal-canadiens,2012
3167,"$1,625,000  ",Max Pacioretty,montreal-canadiens,2012
3168,"$1,500,000  ",Francis Bouillon,montreal-canadiens,2012
3169,"$1,325,000  ",Lars Eller,montreal-canadiens,2012
3170,"$1,225,000  ",Raphael Diaz,montreal-canadiens,2012
3171,"$1,150,000  ",Peter Budaj,montreal-canadiens,2012
3172,"$1,000,000  ",Colby Armstrong,montreal-canadiens,2012
3173,"$925,000  ",Alex Galchenyuk,montreal-canadiens,2012
3174,"$850,000  ",David Desharnais,montreal-canadiens,2012
3175,"$850,000  ",Yannick Weber,montreal-canadiens,2012
3176,"$700,000  ",Jeff Halpern,montreal-canadiens,2012
3177,"$687,500  ",Ryan White,montreal-canadiens,2012
3178,"$685,000  ",Brendan Gallagher,montreal-canadiens,2012
3179,"$616,667  ",Davis Drewiske,montreal-canadiens,2012
3180,"$575,000  ",Mike Blunden,montreal-canadiens,2012
3181,"$6,500,000  ",Carey Price,montreal-canadiens,2013
3182,"$5,750,000  ",Andrei Markov,montreal-canadiens,2013
3183,"$5,000,000  ",Brian Gionta,montreal-canadiens,2013
